0,4,1716,42.037763,-87.680415,Chicago/Greenleaf
0,4,1736,42.037763,-87.680415,Chicago/Greenleaf
0,4,1746,42.037763,-87.680415,Chicago/Greenleaf
0,4,1806,42.037763,-87.680415,Chicago/Greenleaf
0,4,1846,42.037763,-87.680415,Chicago/Greenleaf
0,4,1901,42.037763,-87.680415,Chicago/Greenleaf
0,4,1951,42.037763,-87.680415,Chicago/Greenleaf
0,4,2046,42.037763,-87.680415,Chicago/Greenleaf
0,4,2206,42.037763,-87.680415,Chicago/Greenleaf
0,4,2249,42.037763,-87.680415,Chicago/Greenleaf
0,5,713,42.046273,-87.679331,Chicago/Davis
0,5,753,42.046273,-87.679331,Chicago/Davis
0,5,833,42.046273,-87.679331,Chicago/Davis
0,5,848,42.046273,-87.679331,Chicago/Davis
0,5,903,42.046273,-87.679331,Chicago/Davis
0,5,933,42.046273,-87.679331,Chicago/Davis
0,5,1003,42.046273,-87.679331,Chicago/Davis
0,5,1043,42.046273,-87.679331,Chicago/Davis
0,5,1123,42.046273,-87.679331,Chicago/Davis
0,5,1148,42.046273,-87.679331,Chicago/Davis
0,5,1228,42.046273,-87.679331,Chicago/Davis
0,5,1308,42.046273,-87.679331,Chicago/Davis
0,5,1333,42.046273,-87.679331,Chicago/Davis
0,5,1413,42.046273,-87.679331,Chicago/Davis
0,5,1458,42.046273,-87.679331,Chicago/Davis
0,5,1518,42.046273,-87.679331,Chicago/Davis
0,5,1603,42.046273,-87.679331,Chicago/Davis
0,5,1638,42.046273,-87.679331,Chicago/Davis
0,5,1653,42.046273,-87.679331,Chicago/Davis
0,5,1718,42.046273,-87.679331,Chicago/Davis
0,5,1738,42.046273,-87.679331,Chicago/Davis
0,5,1748,42.046273,-87.679331,Chicago/Davis
0,5,1808,42.046273,-87.679331,Chicago/Davis
0,5,1848,42.046273,-87.679331,Chicago/Davis
0,5,1903,42.046273,-87.679331,Chicago/Davis
0,5,1953,42.046273,-87.679331,Chicago/Davis
0,5,2048,42.046273,-87.679331,Chicago/Davis
0,5,2208,42.046273,-87.679331,Chicago/Davis
0,5,2250,42.046273,-87.679331,Chicago/Davis
0,6,716,42.050958,-87.677572,Arch
0,6,756,42.050958,-87.677572,Arch
0,6,836,42.050958,-87.677572,Arch
0,6,851,42.050958,-87.677572,Arch
0,6,906,42.050958,-87.677572,Arch
0,6,936,42.050958,-87.677572,Arch
0,6,1006,42.050958,-87.677572,Arch
0,6,1046,42.050958,-87.677572,Arch
0,6,1126,42.050958,-87.677572,Arch
0,6,1151,42.050958,-87.677572,Arch
0,6,1231,42.050958,-87.677572,Arch
0,6,1311,42.050958,-87.677572,Arch
0,6,1336,42.050958,-87.677572,Arch
0,6,1416,42.050958,-87.677572,Arch
0,6,1501,42.050958,-87.677572,Arch
0,6,1521,42.050958,-87.677572,Arch
0,6,1606,42.050958,-87.677572,Arch
0,6,1641,42.050958,-87.677572,Arch
0,6,1656,42.050958,-87.677572,Arch
0,6,1721,42.050958,-87.677572,Arch
0,6,1741,42.050958,-87.677572,Arch
0,6,1751,42.050958,-87.677572,Arch
0,6,1811,42.050958,-87.677572,Arch
0,6,1851,42.050958,-87.677572,Arch
0,6,1906,42.050958,-87.677572,Arch
0,6,1956,42.050958,-87.677572,Arch
0,6,2051,42.050958,-87.677572,Arch
0,6,2211,42.050958,-87.677572,Arch
0,6,2252,42.050958,-87.677572,Arch
0,7,717,42.053666,-87.67754,Kellogg
0,7,757,42.053666,-87.67754,Kellogg
0,7,837,42.053666,-87.67754,Kellogg
0,7,852,42.053666,-87.67754,Kellogg
0,7,907,42.053666,-87.67754,Kellogg
0,7,937,42.053666,-87.67754,Kellogg
0,7,1007,42.053666,-87.67754,Kellogg
0,7,1047,42.053666,-87.67754,Kellogg
0,7,1127,42.053666,-87.67754,Kellogg
0,7,1152,42.053666,-87.67754,Kellogg
0,7,1232,42.053666,-87.67754,Kellogg
0,7,1312,42.053666,-87.67754,Kellogg
0,7,1337,42.053666,-87.67754,Kellogg
0,7,1417,42.053666,-87.67754,Kellogg
0,7,1502,42.053666,-87.67754,Kellogg
0,7,1522,42.053666,-87.67754,Kellogg
0,7,1607,42.053666,-87.67754,Kellogg
0,7,1642,42.053666,-87.67754,Kellogg
0,7,1657,42.053666,-87.67754,Kellogg
0,7,1722,42.053666,-87.67754,Kellogg
0,7,1742,42.053666,-87.67754,Kellogg
0,7,1752,42.053666,-87.67754,Kellogg
0,7,1812,42.053666,-87.67754,Kellogg
0,7,1852,42.053666,-87.67754,Kellogg
0,7,1907,42.053666,-87.67754,Kellogg
0,7,1957,42.053666,-87.67754,Kellogg
0,7,2052,42.053666,-87.67754,Kellogg
0,7,2212,42.053666,-87.67754,Kellogg
0,7,2254,42.053666,-87.67754,Kellogg
0,8,718,42.058215,-87.6774,Tech
0,8,758,42.058215,-87.6774,Tech
0,8,838,42.058215,-87.6774,Tech
0,8,853,42.058215,-87.6774,Tech
0,8,908,42.058215,-87.6774,Tech
0,8,938,42.058215,-87.6774,Tech
0,8,1008,42.058215,-87.6774,Tech
0,8,1048,42.058215,-87.6774,Tech
0,8,1128,42.058215,-87.6774,Tech
0,8,1153,42.058215,-87.6774,Tech
0,8,1233,42.058215,-87.6774,Tech
0,8,1313,42.058215,-87.6774,Tech
0,8,1338,42.058215,-87.6774,Tech
0,8,1418,42.058215,-87.6774,Tech
0,8,1503,42.058215,-87.6774,Tech
0,8,1523,42.058215,-87.6774,Tech
0,8,1608,42.058215,-87.6774,Tech
0,8,1643,42.058215,-87.6774,Tech
0,8,1658,42.058215,-87.6774,Tech
0,8,1723,42.058215,-87.6774,Tech
0,8,1743,42.058215,-87.6774,Tech
0,8,1753,42.058215,-87.6774,Tech
0,8,1813,42.058215,-87.6774,Tech
0,8,1853,42.058215,-87.6774,Tech
0,8,1908,42.058215,-87.6774,Tech
0,8,1958,42.058215,-87.6774,Tech
0,8,2053,42.058215,-87.6774,Tech
0,8,2213,42.058215,-87.6774,Tech
0,8,2255,42.058215,-87.6774,Tech
0,9,719,42.061202,-87.676928,Patten
0,9,759,42.061202,-87.676928,Patten
0,9,839,42.061202,-87.676928,Patten
0,9,854,42.061202,-87.676928,Patten
0,9,909,42.061202,-87.676928,Patten
0,9,939,42.061202,-87.676928,Patten
0,9,1009,42.061202,-87.676928,Patten
0,9,1049,42.061202,-87.676928,Patten
0,9,1129,42.061202,-87.676928,Patten
0,9,1154,42.061202,-87.676928,Patten
0,9,1234,42.061202,-87.676928,Patten
0,9,1314,42.061202,-87.676928,Patten
0,9,1339,42.061202,-87.676928,Patten
0,9,1419,42.061202,-87.676928,Patten
0,9,1504,42.061202,-87.676928,Patten
0,9,1524,42.061202,-87.676928,Patten
0,9,1609,42.061202,-87.676928,Patten
0,9,1644,42.061202,-87.676928,Patten
0,9,1659,42.061202,-87.676928,Patten
0,9,1724,42.061202,-87.676928,Patten
0,9,1744,42.061202,-87.676928,Patten
0,9,1754,42.061202,-87.676928,Patten
0,9,1814,42.061202,-87.676928,Patten
0,9,1854,42.061202,-87.676928,Patten
0,9,1909,42.061202,-87.676928,Patten
0,9,1959,42.061202,-87.676928,Patten
0,9,2054,42.061202,-87.676928,Patten
0,9,2214,42.061202,-87.676928,Patten
0,9,2256,42.061202,-87.676928,Patten
0,10,722,42.064332,-87.685533,Central_L
0,10,802,42.064332,-87.685533,Central_L
0,10,842,42.064332,-87.685533,Central_L
0,10,857,42.064332,-87.685533,Central_L
0,10,912,42.064332,-87.685533,Central_L
0,10,942,42.064332,-87.685533,Central_L
0,10,1012,42.064332,-87.685533,Central_L
0,10,1052,42.064332,-87.685533,Central_L
0,10,1132,42.064332,-87.685533,Central_L
0,10,1157,42.064332,-87.685533,Central_L
0,10,1237,42.064332,-87.685533,Central_L
0,10,1317,42.064332,-87.685533,Central_L
0,10,1342,42.064332,-87.685533,Central_L
0,10,1422,42.064332,-87.685533,Central_L
0,10,1507,42.064332,-87.685533,Central_L
0,10,1527,42.064332,-87.685533,Central_L
